,is_bad,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,purpose_cat,zip_code,addr_state,debt_to_income,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,mths_since_last_major_derog,policy_code,cr_line_yrs,cr_line_mths
7698,0,10,mortgage,52000.0,not verified,n,debt consolidation,624xx,il,19.06,0.0,5.0,0.0,119,14.0,0,2477,18.2,55.0,f,3,pc3,1980.0,5
7699,1,10,mortgage,56000.0,verified - income source,n,debt consolidation,883xx,nm,12.73,2.0,2.0,19.0,118,20.0,1,7472,63.9,40.0,f,3,pc2,1998.0,9
7700,0,2,rent,50000.0,not verified,n,credit card,946xx,ca,16.03,0.0,0.0,0.0,119,5.0,0,8330,16.0,11.0,f,2,pc1,2001.0,4
7701,0,7,mortgage,60106.0,verified - income,n,debt consolidation,275xx,nc,25.18,0.0,0.0,0.0,119,18.0,0,30218,39.6,31.0,f,1,pc3,1998.0,1
7702,0,10,rent,75000.0,not verified,n,debt consolidation,117xx,ny,1.84,0.0,1.0,29.0,119,7.0,0,5104,44.4,13.0,f,2,pc3,1994.0,1
7703,0,10,mortgage,61000.0,verified - income source,n,home improvement,908xx,ca,18.15,0.0,0.0,0.0,119,16.0,0,23464,68.0,30.0,f,3,pc5,1997.0,1
7704,0,10,rent,85000.0,verified - income,n,wedding,907xx,ca,16.22,0.0,0.0,78.0,119,9.0,0,7531,37.3,21.0,f,3,pc2,1993.0,10
7705,1,10,rent,38000.0,verified - income source,n,debt consolidation,238xx,va,24.44,0.0,2.0,0.0,119,16.0,0,3964,23.5,18.0,f,1,pc3,2006.0,8
7706,0,1,mortgage,30720.0,verified - income source,n,debt consolidation,986xx,wa,10.16,0.0,0.0,0.0,119,6.0,0,9431,47.4,12.0,f,3,pc2,2003.0,11
7707,0,5,mortgage,30000.0,verified - income,n,home improvement,757xx,tx,0.0,0.0,0.0,0.0,119,5.0,0,11108,46.5,23.0,f,2,pc4,1993.0,12
7708,0,10,rent,62000.0,not verified,n,debt consolidation,190xx,pa,6.54,0.0,0.0,0.0,119,10.0,0,11874,62.8,13.0,f,2,pc3,1998.0,9
7709,0,3,mortgage,72984.0,not verified,n,other,021xx,ma,11.36,0.0,2.0,0.0,119,12.0,0,9756,17.2,18.0,f,1,pc4,2001.0,11
7710,0,1,rent,90000.0,verified - income source,n,other,900xx,ca,7.63,1.0,0.0,17.0,119,4.0,0,3249,73.8,23.0,f,3,pc2,1995.0,1
7711,0,9,mortgage,75000.0,not verified,n,major purchase,062xx,ct,10.27,0.0,1.0,0.0,119,9.0,0,6653,8.2,32.0,f,3,pc2,1998.0,7
7712,0,10,rent,60000.0,verified - income,n,home improvement,400xx,ky,8.34,0.0,3.0,0.0,119,4.0,0,732,28.2,7.0,f,3,pc4,2002.0,5
7713,0,2,own,21000.0,verified - income source,n,other,799xx,tx,22.29,0.0,0.0,80.0,119,7.0,0,437,29.1,13.0,f,2,pc2,2004.0,1
7714,0,10,mortgage,157000.0,not verified,n,debt consolidation,913xx,ca,15.23,0.0,0.0,47.0,119,15.0,0,141500,67.0,31.0,f,2,pc1,1984.0,10
7715,0,7,mortgage,95000.0,not verified,n,vacation,017xx,ma,3.83,0.0,0.0,0.0,0,8.0,0,3660,6.8,16.0,f,3,pc2,2000.0,7
7716,1,1,rent,27000.0,verified - income,n,debt consolidation,361xx,al,4.31,0.0,0.0,0.0,119,4.0,0,3329,95.1,4.0,f,3,pc1,2005.0,7
7717,0,2,rent,36228.0,not verified,n,debt consolidation,211xx,md,21.33,0.0,0.0,0.0,119,6.0,0,8410,80.9,11.0,f,2,pc2,1984.0,6
7718,0,5,rent,221796.0,verified - income,n,debt consolidation,347xx,fl,12.7,0.0,6.0,0.0,119,14.0,0,40099,52.8,31.0,f,2,pc2,2000.0,2
7719,1,0,mortgage,73200.0,not verified,n,small business,446xx,oh,14.56,0.0,4.0,33.0,119,16.0,0,7952,19.4,43.0,f,2,pc5,1984.0,6
7720,1,6,mortgage,140000.0,verified - income,n,medical,972xx,or,19.86,0.0,2.0,0.0,119,17.0,0,32101,81.1,55.0,f,3,pc4,1997.0,5
7721,0,3,rent,70000.0,verified - income source,n,credit card,100xx,ny,23.66,0.0,1.0,0.0,119,6.0,0,26018,88.2,7.0,f,3,pc4,2001.0,8
7722,0,2,rent,47000.0,verified - income,n,debt consolidation,916xx,ca,16.67,0.0,4.0,0.0,119,9.0,0,23602,58.1,26.0,f,2,pc4,2000.0,3
7723,0,10,rent,72000.0,verified - income source,n,debt consolidation,907xx,ca,11.57,0.0,0.0,0.0,119,10.0,0,17966,90.7,16.0,f,3,pc1,1992.0,1
7724,0,1,rent,38000.0,not verified,n,credit card,666xx,ks,24.35,0.0,0.0,0.0,119,16.0,0,18056,49.1,36.0,f,1,pc5,1999.0,10
7725,0,1,mortgage,30000.0,not verified,n,debt consolidation,145xx,ny,13.16,0.0,3.0,50.0,0,9.0,0,2153,86.1,21.0,f,3,pc1,1997.0,11
7726,0,1,rent,48000.0,verified - income source,n,car,330xx,fl,9.28,1.0,0.0,18.0,119,6.0,0,3448,16.7,10.0,f,3,pc4,2004.0,3
7727,0,1,rent,24000.0,not verified,n,credit card,322xx,fl,3.6,0.0,0.0,0.0,119,3.0,0,3155,67.1,7.0,f,3,pc3,1998.0,2
7728,0,4,mortgage,85000.0,verified - income source,n,debt consolidation,785xx,tx,18.69,0.0,0.0,39.0,119,12.0,0,3871,61.4,40.0,f,2,pc1,1978.0,5
7729,1,7,mortgage,100000.0,verified - income,n,credit card,301xx,ga,22.46,0.0,0.0,0.0,119,12.0,0,31990,80.0,40.0,f,3,pc1,2000.0,10
7730,0,10,mortgage,73000.0,verified - income,n,other,080xx,nj,1.97,0.0,3.0,0.0,119,8.0,0,4007,12.0,31.0,f,2,pc5,1985.0,4
7731,0,3,rent,40000.0,verified - income,n,debt consolidation,945xx,ca,28.5,0.0,0.0,0.0,119,13.0,0,13686,31.1,22.0,f,2,pc1,1998.0,2
7732,1,1,rent,4080.0,not verified,n,debt consolidation small business,956xx,ca,13.24,0.0,0.0,0.0,119,8.0,0,1500,22.1,8.0,f,3,pc4,2007.0,2
7733,0,10,mortgage,62000.0,verified - income,n,debt consolidation,917xx,ca,19.47,0.0,1.0,0.0,119,9.0,0,5911,95.3,30.0,f,2,pc2,2000.0,7
7734,0,10,rent,60000.0,verified - income,n,debt consolidation,112xx,ny,14.74,0.0,1.0,0.0,119,10.0,0,14353,68.0,17.0,f,1,pc1,2000.0,3
7735,0,1,rent,48000.0,verified - income source,n,wedding,704xx,la,9.78,0.0,0.0,0.0,119,11.0,0,1603,51.7,22.0,f,1,pc3,2004.0,10
7736,0,3,mortgage,62000.0,not verified,n,debt consolidation,630xx,mo,10.59,0.0,1.0,0.0,119,7.0,0,9520,42.9,13.0,f,3,pc1,1997.0,8
7737,0,10,mortgage,113500.0,verified - income,n,debt consolidation,853xx,az,10.7,0.0,1.0,26.0,119,21.0,0,31158,74.6,48.0,f,2,pc3,1980.0,9
7738,0,0,rent,15708.0,verified - income,n,car,937xx,ca,1.15,0.0,6.0,0.0,119,4.0,0,299,1.8,26.0,f,2,pc3,1991.0,1
7739,0,10,mortgage,57484.0,verified - income,n,debt consolidation,480xx,mi,17.56,0.0,0.0,0.0,119,19.0,0,18568,62.7,35.0,f,1,pc3,1991.0,2
7740,0,3,mortgage,38769.12,not verified,n,debt consolidation,852xx,az,9.19,0.0,0.0,0.0,119,5.0,0,2729,68.2,15.0,f,1,pc5,2003.0,3
7741,0,1,mortgage,78000.0,verified - income source,n,debt consolidation,296xx,sc,13.57,0.0,0.0,0.0,119,6.0,0,10362,67.7,14.0,f,3,pc1,2001.0,2
7742,0,10,mortgage,82284.0,verified - income source,n,other,920xx,ca,15.94,0.0,2.0,0.0,119,12.0,0,21092,51.4,39.0,f,2,pc5,1994.0,11
7743,1,1,rent,23000.0,verified - income,n,debt consolidation,314xx,ga,7.62,0.0,0.0,0.0,119,5.0,0,5582,94.6,7.0,f,1,pc5,2004.0,12
7744,0,10,mortgage,96000.0,verified - income,n,debt consolidation,946xx,ca,11.43,0.0,0.0,0.0,119,7.0,0,6481,32.4,22.0,f,3,pc1,1992.0,11
7745,0,1,mortgage,300000.0,verified - income source,n,home improvement,070xx,nj,7.24,0.0,1.0,0.0,119,8.0,0,4094,68.2,43.0,f,1,pc2,1990.0,1
7746,1,10,own,38000.0,verified - income,n,home improvement,724xx,ar,23.73,0.0,1.0,60.0,53,10.0,1,4675,35.2,15.0,f,1,pc2,1998.0,8
7747,0,1,rent,36000.0,not verified,n,car,770xx,tx,24.87,0.0,1.0,0.0,119,12.0,0,22691,60.2,19.0,f,3,pc1,2001.0,10
7748,0,10,mortgage,68000.0,verified - income,n,debt consolidation,957xx,ca,19.24,0.0,1.0,0.0,119,11.0,0,25466,36.4,21.0,f,3,pc4,1988.0,5
7749,0,10,mortgage,300000.0,verified - income source,n,house,339xx,fl,5.63,0.0,3.0,0.0,119,19.0,0,97187,30.5,59.0,f,1,pc2,1985.0,7
7750,0,5,mortgage,120000.0,verified - income source,n,home improvement,201xx,va,3.22,0.0,1.0,0.0,119,17.0,0,1364,3.1,31.0,f,1,pc2,1993.0,1
7751,0,1,rent,30000.0,verified - income,n,debt consolidation,410xx,ky,28.4,0.0,0.0,0.0,119,11.0,0,29470,83.7,27.0,f,3,pc4,1983.0,5
7752,0,4,rent,30000.0,verified - income,n,home improvement,986xx,wa,23.8,0.0,1.0,30.0,119,8.0,0,329,7.2,14.0,f,1,pc3,2001.0,12
7753,0,10,own,25800.0,not verified,n,home improvement,750xx,tx,0.0,0.0,0.0,0.0,119,5.0,0,0,0.0,13.0,f,1,pc4,1997.0,6
7754,0,8,rent,84000.0,not verified,n,car,070xx,nj,19.71,0.0,1.0,0.0,119,24.0,0,34971,83.9,46.0,f,3,pc2,1986.0,5
7755,0,10,mortgage,42000.0,verified - income source,n,other,786xx,tx,23.43,0.0,2.0,73.0,119,13.0,0,2829,56.6,26.0,f,1,pc1,1999.0,9
7756,0,10,rent,150000.0,verified - income,n,other,112xx,ny,0.98,0.0,0.0,36.0,119,4.0,0,29518,97.4,20.0,f,1,pc5,1992.0,2
7757,0,6,mortgage,140000.0,not verified,n,credit card,760xx,tx,10.95,0.0,1.0,0.0,119,14.0,0,20930,60.0,37.0,f,3,pc4,1990.0,12
7758,0,10,mortgage,96000.0,verified - income,n,debt consolidation,600xx,il,26.26,0.0,0.0,0.0,119,9.0,0,109241,96.5,27.0,f,2,pc5,1982.0,5
7759,0,1,rent,25200.0,verified - income,n,credit card,802xx,co,24.19,0.0,0.0,0.0,119,7.0,0,9469,41.0,11.0,f,2,pc3,2004.0,5
7760,0,1,rent,5000.0,not verified,n,moving,295xx,sc,0.0,0.0,3.0,0.0,0,3.0,0,0,0.0,3.0,f,1,pc2,2007.0,3
7761,0,10,mortgage,250000.0,verified - income,n,home improvement,939xx,ca,18.27,0.0,2.0,68.0,119,20.0,0,96284,69.2,41.0,f,2,pc1,1984.0,2
7762,0,3,mortgage,76000.0,not verified,n,debt consolidation,018xx,ma,10.97,0.0,1.0,0.0,97,14.0,1,9565,85.4,28.0,f,2,pc5,1998.0,9
7763,0,0,mortgage,60000.0,not verified,n,major purchase,996xx,ak,14.46,0.0,1.0,0.0,119,13.0,0,16662,55.9,22.0,f,3,pc1,1997.0,4
7764,0,10,rent,54000.0,verified - income source,n,debt consolidation,910xx,ca,18.18,0.0,0.0,0.0,119,19.0,0,18011,44.7,43.0,f,2,pc3,1990.0,1
7765,0,10,mortgage,62000.0,not verified,n,educational,970xx,or,0.0,0.0,1.0,0.0,119,6.0,0,0,0.0,16.0,f,3,pc5,1998.0,12
7766,1,10,mortgage,100000.0,verified - income,n,debt consolidation,208xx,md,18.41,0.0,2.0,0.0,119,15.0,0,28310,47.6,33.0,f,3,pc2,1998.0,10
7767,0,7,mortgage,82900.0,verified - income,n,home improvement,313xx,ga,12.49,0.0,0.0,0.0,119,7.0,0,14501,93.0,25.0,f,1,pc5,1998.0,7
7768,1,2,mortgage,87000.0,verified - income,n,debt consolidation,363xx,al,22.25,0.0,1.0,0.0,119,11.0,0,6180,24.3,28.0,f,1,pc3,2000.0,12
7769,0,5,mortgage,80000.0,verified - income source,n,debt consolidation,662xx,ks,24.78,0.0,0.0,0.0,119,11.0,0,49594,80.9,16.0,f,1,pc3,1999.0,10
7770,0,1,rent,23788.0,verified - income,n,debt consolidation,082xx,nj,5.75,0.0,6.0,0.0,72,11.0,1,3695,46.2,11.0,f,3,pc4,2001.0,6
7771,0,0,rent,75000.0,verified - income source,n,credit card,100xx,ny,7.46,0.0,1.0,30.0,119,10.0,0,12126,65.5,20.0,f,1,pc4,1993.0,9
7772,0,3,mortgage,24720.0,verified - income source,n,car,534xx,wi,0.0,0.0,2.0,0.0,119,8.0,0,0,0.0,24.0,f,1,pc3,2002.0,9
7773,0,0,mortgage,32004.0,not verified,n,major purchase,301xx,ga,10.76,0.0,0.0,0.0,119,7.0,0,16722,43.3,25.0,f,3,pc2,1986.0,5
7774,0,10,mortgage,120000.0,verified - income,n,credit card,200xx,dc,16.88,0.0,0.0,72.0,119,19.0,0,16712,46.4,39.0,f,2,pc3,1997.0,3
7775,0,8,own,35000.0,verified - income,n,debt consolidation,112xx,ny,14.09,0.0,0.0,59.0,119,14.0,0,11558,34.9,28.0,f,1,pc2,1998.0,8
7776,0,7,rent,73500.0,not verified,n,car,774xx,tx,18.43,0.0,0.0,0.0,119,12.0,0,14417,82.9,26.0,f,3,pc3,1994.0,8
7777,0,2,mortgage,78000.0,verified - income,n,debt consolidation,273xx,nc,2.82,0.0,0.0,0.0,110,11.0,1,9725,37.4,20.0,f,1,pc5,1999.0,2
7778,0,10,mortgage,68496.0,verified - income source,n,car,083xx,nj,13.82,1.0,5.0,5.0,119,7.0,0,56903,54.2,29.0,f,2,pc1,2069.0,5
7779,0,4,mortgage,88400.0,verified - income,n,debt consolidation,945xx,ca,24.94,0.0,1.0,24.0,119,17.0,0,27160,65.7,53.0,f,2,pc5,1996.0,1
7780,1,6,mortgage,102000.0,verified - income source,n,debt consolidation,193xx,pa,13.2,0.0,7.0,0.0,119,17.0,0,13942,46.3,54.0,f,2,pc4,1995.0,11
7781,0,10,own,57600.0,not verified,n,debt consolidation,954xx,ca,14.31,0.0,0.0,0.0,119,9.0,0,62740,80.3,22.0,f,3,pc3,1986.0,5
7782,0,2,rent,50004.0,verified - income source,n,debt consolidation,708xx,la,20.78,0.0,1.0,0.0,119,9.0,0,16991,98.2,12.0,f,1,pc3,2004.0,8
7783,0,3,rent,70000.0,verified - income source,n,debt consolidation,787xx,tx,7.95,0.0,0.0,0.0,119,7.0,0,5781,99.7,17.0,f,2,pc2,2006.0,5
7784,1,1,rent,32000.0,not verified,n,debt consolidation,927xx,ca,12.11,0.0,0.0,0.0,119,9.0,0,3171,33.4,12.0,f,2,pc4,2005.0,7
7785,0,3,mortgage,71201.0,verified - income source,n,wedding,087xx,nj,15.32,0.0,0.0,66.0,119,11.0,0,19463,62.0,22.0,f,3,pc2,2000.0,7
7786,0,10,rent,60000.0,verified - income source,n,credit card,114xx,ny,7.8,1.0,0.0,18.0,119,11.0,0,11332,80.9,30.0,f,1,pc3,1992.0,4
7787,0,10,mortgage,39600.0,not verified,n,home improvement,824xx,wy,12.6,0.0,1.0,0.0,119,7.0,0,10902,31.4,24.0,f,1,pc3,1990.0,8
7788,0,1,rent,40000.0,verified - income source,n,home improvement,193xx,pa,11.1,0.0,1.0,0.0,119,7.0,0,2573,25.5,11.0,f,3,pc4,2000.0,10
7789,0,3,rent,107500.0,verified - income,n,credit card,920xx,ca,17.82,0.0,0.0,0.0,119,11.0,0,10955,42.8,20.0,f,2,pc1,1972.0,7
7790,1,4,rent,30660.0,verified - income,n,debt consolidation small business,863xx,az,25.44,0.0,0.0,0.0,119,8.0,0,15748,59.9,13.0,f,3,pc3,2000.0,9
7791,0,0,rent,40514.64,verified - income source,n,debt consolidation,919xx,ca,3.97,0.0,0.0,72.0,119,2.0,0,4550,56.2,10.0,f,1,pc4,1998.0,8
7792,0,4,mortgage,85000.0,not verified,n,moving,935xx,ca,21.37,0.0,2.0,0.0,119,7.0,0,20031,72.3,22.0,f,1,pc3,1999.0,4
7793,0,3,mortgage,73000.0,verified - income,n,credit card,221xx,va,22.27,0.0,0.0,44.0,119,10.0,0,26075,50.2,27.0,f,2,pc5,1994.0,7
7794,0,3,rent,73500.0,verified - income,n,wedding,104xx,ny,4.05,0.0,1.0,0.0,119,7.0,0,552,2.9,9.0,f,1,pc3,2001.0,7
7795,0,10,mortgage,72000.0,not verified,n,credit card,531xx,wi,25.78,0.0,3.0,0.0,119,12.0,0,52964,71.1,36.0,f,2,pc2,1974.0,12
7796,0,9,mortgage,75996.0,verified - income,n,home improvement,841xx,ut,18.66,0.0,2.0,0.0,119,7.0,0,135847,78.1,23.0,f,1,pc4,1996.0,10
7797,0,10,mortgage,97500.0,verified - income,n,other,305xx,ga,11.88,0.0,1.0,0.0,119,7.0,0,3136,11.6,14.0,f,2,pc1,2001.0,8
7798,0,2,mortgage,89000.0,verified - income,n,home improvement,787xx,tx,10.39,0.0,2.0,0.0,119,9.0,0,3913,22.1,13.0,f,2,pc5,2005.0,3
7799,0,10,mortgage,170000.0,verified - income source,n,home improvement,270xx,nc,13.93,0.0,0.0,0.0,119,13.0,0,4617,62.4,36.0,f,1,pc3,1997.0,1
7800,0,5,mortgage,28000.0,verified - income source,n,debt consolidation,933xx,ca,9.99,0.0,0.0,0.0,119,7.0,0,8535,33.1,14.0,f,1,pc3,2002.0,1
7801,0,1,rent,20640.0,verified - income,n,debt consolidation,020xx,ma,24.36,0.0,3.0,60.0,119,6.0,0,4260,78.9,22.0,f,1,pc3,2002.0,2
7802,0,1,rent,21600.0,verified - income source,n,car,494xx,mi,3.5,0.0,7.0,0.0,119,8.0,0,740,28.5,9.0,f,1,pc3,2000.0,1
7803,0,4,rent,30000.0,not verified,n,debt consolidation,077xx,nj,21.28,0.0,0.0,0.0,119,4.0,0,4359,64.1,9.0,f,3,pc5,2006.0,1
7804,0,2,mortgage,65600.0,verified - income,n,home improvement,890xx,nv,21.95,0.0,0.0,0.0,119,10.0,0,9003,21.8,21.0,f,2,pc3,1988.0,7
7805,0,10,rent,48000.0,verified - income,n,credit card,125xx,ny,11.78,0.0,3.0,28.0,119,11.0,0,8022,92.2,20.0,f,2,pc4,1993.0,3
7806,0,1,rent,22000.0,not verified,n,other,334xx,fl,14.7,0.0,2.0,0.0,119,3.0,0,6720,48.7,4.0,f,2,pc3,1999.0,11
7807,0,7,rent,50000.0,not verified,n,debt consolidation,951xx,ca,16.3,0.0,1.0,0.0,119,7.0,0,9711,98.1,27.0,f,1,pc3,2001.0,12
7808,0,3,mortgage,134400.0,verified - income,n,small business,714xx,la,20.04,0.0,2.0,0.0,119,6.0,0,14650,87.7,10.0,f,2,pc3,2002.0,12
7809,0,1,rent,59000.0,verified - income,n,small business,232xx,va,2.87,0.0,1.0,0.0,119,3.0,0,11341,32.2,10.0,f,1,pc2,2002.0,8
7810,0,7,mortgage,105000.0,verified - income source,n,debt consolidation,921xx,ca,11.81,0.0,0.0,0.0,119,7.0,0,8411,64.7,18.0,f,2,pc5,1997.0,11
7811,0,9,rent,47004.0,not verified,n,other,958xx,ca,20.02,0.0,0.0,34.0,119,4.0,0,4902,98.0,22.0,f,1,pc5,1999.0,5
7812,0,6,rent,54000.0,not verified,n,small business,021xx,ma,13.73,0.0,0.0,0.0,104,9.0,1,13406,29.1,18.0,f,1,pc5,1997.0,3
7813,1,9,mortgage,50000.0,not verified,n,debt consolidation,440xx,oh,7.32,0.0,0.0,0.0,119,7.0,0,6921,31.3,16.0,f,2,pc3,2002.0,2
7814,1,1,rent,40000.0,not verified,n,debt consolidation,024xx,ma,20.49,0.0,2.0,34.0,119,6.0,0,3068,87.7,27.0,f,2,pc1,2002.0,1
7815,0,2,rent,22000.0,not verified,n,credit card,950xx,ca,8.02,0.0,0.0,0.0,119,4.0,0,1838,14.9,5.0,f,2,pc4,2003.0,10
7816,0,10,rent,55992.0,verified - income source,n,debt consolidation,958xx,ca,14.38,1.0,1.0,19.0,119,12.0,0,12837,37.8,50.0,f,3,pc4,1997.0,11
7817,0,5,mortgage,41000.0,not verified,n,educational,392xx,ms,17.5,0.0,0.0,0.0,119,11.0,0,19391,68.0,25.0,f,1,pc5,1990.0,2
7818,0,5,rent,28800.0,not verified,n,debt consolidation,071xx,nj,17.79,0.0,0.0,25.0,119,5.0,0,10052,76.0,14.0,f,3,pc2,1980.0,9
7819,0,2,rent,44000.0,not verified,n,debt consolidation,410xx,ky,9.0,0.0,1.0,0.0,119,12.0,0,14133,25.1,21.0,f,1,pc2,2004.0,5
7820,0,10,rent,78000.0,verified - income,n,debt consolidation,926xx,ca,17.18,0.0,0.0,0.0,119,6.0,0,16542,76.9,23.0,f,1,pc3,1995.0,3
7821,0,4,mortgage,120000.0,verified - income,n,debt consolidation,840xx,ut,20.14,0.0,2.0,0.0,119,9.0,0,70276,81.7,22.0,f,2,pc3,1998.0,11
7822,0,2,rent,40800.0,verified - income,n,medical,450xx,oh,23.94,1.0,2.0,7.0,119,10.0,0,4873,22.3,35.0,f,2,pc3,1999.0,7
7823,0,10,mortgage,54000.0,verified - income source,n,debt consolidation,770xx,tx,25.58,0.0,1.0,0.0,119,25.0,0,26844,43.8,63.0,f,1,pc4,1996.0,1
7824,0,10,mortgage,60000.0,verified - income,n,small business,770xx,tx,12.5,0.0,2.0,0.0,119,5.0,0,7172,80.6,8.0,f,3,pc3,1988.0,1
7825,0,10,rent,40400.0,not verified,n,debt consolidation,113xx,ny,19.16,0.0,1.0,25.0,119,10.0,0,11018,82.2,15.0,f,1,pc1,1992.0,2
7826,0,3,rent,20400.0,not verified,n,moving,941xx,ca,3.88,0.0,0.0,35.0,119,7.0,0,1146,19.4,15.0,f,3,pc5,1998.0,10
7827,0,2,rent,69996.0,not verified,n,debt consolidation,210xx,md,14.52,0.0,1.0,0.0,119,8.0,0,1778,88.9,26.0,f,2,pc1,1999.0,1
7828,0,1,rent,40000.0,verified - income source,n,debt consolidation,773xx,tx,5.85,0.0,0.0,0.0,119,4.0,0,7404,97.4,6.0,f,3,pc2,1993.0,4
7829,0,10,mortgage,124000.0,not verified,n,home improvement,018xx,ma,10.4,0.0,0.0,0.0,119,15.0,0,8942,15.1,39.0,f,3,pc4,1993.0,11
7830,0,2,rent,52000.0,not verified,n,debt consolidation,917xx,ca,13.89,0.0,1.0,0.0,119,9.0,0,1453,44.0,9.0,f,1,pc2,1996.0,2
7831,0,10,mortgage,120000.0,not verified,n,major purchase,062xx,ct,14.39,0.0,0.0,0.0,119,20.0,0,21056,22.1,53.0,f,1,pc5,1984.0,4
7832,1,2,rent,50000.0,verified - income source,n,small business,112xx,ny,3.72,0.0,1.0,0.0,119,8.0,0,4379,46.1,11.0,f,3,pc1,2006.0,10
7833,0,4,rent,52000.0,not verified,n,home improvement,306xx,ga,7.57,1.0,0.0,20.0,119,10.0,0,1369,5.9,24.0,f,2,pc1,1987.0,5
7834,0,5,mortgage,33267.0,not verified,n,other,300xx,ga,19.84,0.0,2.0,72.0,63,6.0,1,1568,71.3,20.0,f,2,pc2,1997.0,4
7835,0,10,rent,58000.0,verified - income,n,debt consolidation,787xx,tx,23.26,0.0,0.0,0.0,119,14.0,0,23915,68.9,24.0,f,2,pc4,2000.0,11
7836,0,2,rent,60000.0,not verified,n,debt consolidation,531xx,wi,16.26,0.0,1.0,48.0,119,12.0,0,5021,24.5,25.0,f,2,pc1,1999.0,12
7837,0,7,rent,36000.0,not verified,n,debt consolidation,113xx,ny,14.0,0.0,0.0,0.0,119,5.0,0,12208,78.9,12.0,f,1,pc1,2005.0,6
7838,0,5,mortgage,72000.0,not verified,n,debt consolidation,200xx,dc,10.88,0.0,0.0,0.0,119,6.0,0,2460,32.8,7.0,f,3,pc2,1999.0,3
7839,0,10,rent,40000.0,verified - income,n,other,193xx,pa,12.36,0.0,1.0,0.0,119,6.0,0,10963,44.6,14.0,f,2,pc2,1990.0,7
7840,0,10,mortgage,72000.0,not verified,n,debt consolidation,195xx,pa,9.42,0.0,3.0,0.0,119,10.0,0,8802,29.9,18.0,f,1,pc1,1987.0,6
7841,0,6,mortgage,97000.0,not verified,n,car,840xx,ut,10.18,0.0,1.0,0.0,119,5.0,0,12218,49.1,12.0,f,2,pc1,2002.0,7
7842,0,10,rent,52000.0,verified - income source,n,wedding,075xx,nj,18.81,0.0,0.0,0.0,119,12.0,0,9951,33.9,29.0,f,1,pc3,1996.0,8
7843,1,3,rent,70000.0,not verified,n,debt consolidation,115xx,ny,20.64,0.0,1.0,0.0,119,7.0,0,11725,54.8,7.0,f,1,pc3,2004.0,12
7844,0,1,rent,30000.0,not verified,n,debt consolidation,752xx,tx,18.8,0.0,2.0,0.0,0,15.0,0,4587,41.0,30.0,f,2,pc4,2002.0,10
7845,0,10,rent,45000.0,not verified,n,other,021xx,ma,24.32,0.0,3.0,39.0,119,18.0,0,14948,63.5,36.0,f,3,pc3,1999.0,7
7846,0,2,rent,18000.0,verified - income source,n,major purchase,481xx,mi,4.6,0.0,1.0,0.0,119,7.0,0,1125,26.2,9.0,f,3,pc1,2006.0,10
7847,0,3,rent,29000.0,verified - income source,n,wedding,018xx,ma,22.09,0.0,0.0,0.0,119,9.0,0,4595,45.9,12.0,f,3,pc4,2005.0,7
7848,0,10,own,110000.0,not verified,n,debt consolidation,323xx,fl,18.14,0.0,0.0,0.0,119,7.0,0,86970,86.8,33.0,f,1,pc3,1995.0,12
7849,1,4,rent,41000.0,verified - income source,n,credit card,117xx,ny,23.47,0.0,1.0,44.0,119,17.0,0,12682,75.5,24.0,f,2,pc1,1998.0,10
7850,0,9,mortgage,52000.0,not verified,n,debt consolidation,086xx,nj,17.93,0.0,0.0,33.0,119,10.0,0,10693,50.0,25.0,f,3,pc4,1997.0,10
7851,0,4,rent,20400.0,not verified,n,debt consolidation,021xx,ma,9.18,0.0,0.0,0.0,119,2.0,0,5198,28.9,20.0,f,1,pc3,1999.0,5
7852,0,5,mortgage,67642.0,not verified,n,debt consolidation,600xx,il,11.82,0.0,0.0,0.0,119,11.0,0,21676,62.1,19.0,f,2,pc2,1991.0,8
7853,1,10,mortgage,93000.0,verified - income,n,small business,534xx,wi,11.39,2.0,0.0,2.0,119,9.0,0,16044,87.7,25.0,f,1,pc5,1998.0,8
7854,0,3,rent,39000.0,verified - income source,n,moving,760xx,tx,22.8,0.0,0.0,41.0,119,10.0,0,1087,36.2,24.0,f,2,pc4,1993.0,3
7855,0,0,rent,45000.0,not verified,n,debt consolidation,913xx,ca,20.77,0.0,1.0,0.0,119,6.0,0,9164,45.6,19.0,f,2,pc1,1987.0,1
7856,0,10,mortgage,70000.0,verified - income,n,debt consolidation,351xx,al,6.84,0.0,2.0,46.0,119,8.0,0,7575,39.5,44.0,f,1,pc5,2001.0,3
7857,0,9,mortgage,50000.0,verified - income source,n,debt consolidation,084xx,nj,2.26,0.0,0.0,0.0,119,12.0,0,2534,3.4,21.0,f,2,pc2,1997.0,2
7858,0,4,rent,48000.0,verified - income,n,vacation,750xx,tx,6.63,0.0,3.0,34.0,119,5.0,0,0,0.0,25.0,f,1,pc3,2000.0,6
7859,0,10,mortgage,55610.0,verified - income,n,credit card,974xx,or,6.99,0.0,0.0,75.0,119,7.0,0,3212,65.6,23.0,f,2,pc2,1998.0,5
7860,0,1,rent,36000.0,not verified,n,other,925xx,ca,8.93,0.0,3.0,0.0,119,4.0,0,13568,75.4,17.0,f,3,pc4,2001.0,10
